Signal Strength (dBm),Data Throughput (Mbps),BB60C Measurement (dBm),Network Type_4G,Network Type_5G,Network Type_LTE
-89.72712301784341,3.919580401474108,-84.83504469205069,1,0,0
-86.88305412917047,2.825338015250957,-90.06035279824557,0,0,1
-96.49571638228826,32.89975908863698,-97.90240611225384,0,1,0
-87.57355423816013,1.6922991074456266,0.0,0,0,0
-97.66094709657918,7.929431290661104,-100.58910354866325,1,0,0
-93.4444745128252,38.39695975412035,-88.51978772006981,0,1,0
-88.28982028956324,47.15496475014861,-90.53793036155838,0,1,0
-79.950439485852,3.5681799638267853,-78.6223301518277,1,0,0
-93.95844476144826,3.588012344209852,-94.76549297465483,1,0,0
-90.28549575987714,2.372167572675523,0.0,0,0,0
-96.81733085066864,28.255922340089853,-93.57206297168484,0,1,0
-92.64236581047255,1.1553905858565097,-87.70287515365185,0,0,1
-83.82733649183636,2.266944420139068,-82.58231572924068,0,0,1
-84.5154781276912,2.089552974034756,-87.05496146972675,0,0,1
-92.81285489567765,2.8539071087757923,-89.75117302480032,0,0,1
-83.36352397381836,7.40775614678114,-83.18961622935409,1,0,0
-87.06557346387055,2.736587138715937,0.0,0,0,0
-98.31068980212828,88.81371289188611,-93.77357072967877,0,1,0
-90.0194606213186,9.933361157626315,-86.10795426881623,1,0,0
-93.20684064232978,3.648431354895264,-89.66827927166815,1,0,0
-83.64729452388522,2.827843129829858,0.0,0,0,0
-89.2837799375858,3.881960074794673,-93.07573438215368,1,0,0
-87.32406963443738,1.754764916329501,0.0,0,0,0
-79.54712702533077,1.2542648033207957,0.0,0,0,0
-98.57268611455328,78.38176272973398,-98.28771439515036,0,1,0
-92.10037972777585,4.969785973795748,-94.8258711243142,1,0,0
-87.72879684969496,1.5580629717474463,0.0,0,0,0
-85.97634469918128,2.9504044074565505,0.0,0,0,0
-81.47265414420686,2.825104367441372,0.0,0,0,0
-80.54863221028795,1.124222119447884,0.0,0,0,0
-89.223715259401,1.6862582025455524,-93.1686193317426,0,0,1
-89.64983249904537,1.103019408207892,0.0,0,0,0
-91.08748798659168,6.478949439458086,-94.4507041716304,1,0,0
-79.6229946104808,2.714386354669592,-75.2413318824235,0,0,1
-92.42813348003644,2.3484067133684565,-96.87438436689936,0,0,1
-108.59011498151222,91.65266481588854,-110.82452990801136,0,1,0
-91.93439844916996,1.1869004675660118,-90.26282340484264,0,0,1
-94.93146886238677,6.958148069221623,-93.85169952033174,1,0,0
-88.26105311866135,1.4066907594598612,-86.292645151236,0,0,1
-87.60767551798523,4.807070598675916,-83.23478803323162,1,0,0
-89.17325000798654,9.4927256855531,-87.5935629086681,1,0,0
-84.10330478963714,2.0932445095425027,-88.82687377364874,0,0,1
-82.28488007804295,2.1745413406186875,0.0,0,0,0
-84.21229111186301,50.26596147723832,-80.90063005992343,0,1,0
-92.970212097324,1.6364792191753426,-97.5829608803298,0,0,1
-92.59816421864927,1.0297494841063763,-87.79526694045317,0,0,1
-91.71146531292376,7.433537475705229,-93.2148337162348,1,0,0
-81.68937149745365,1.5517893604640205,0.0,0,0,0
-99.04934275813208,1.8581346826283105,-95.86302623099252,0,0,1
-87.20191099843855,9.6229524393729,-83.86503570494554,1,0,0
-83.29689382762247,9.3088887783348,-83.16184548822248,1,0,0
-86.73129082118129,8.358918070675047,-90.84784071528938,1,0,0
-87.59540279141406,2.506109063467146,0.0,0,0,0
-87.00103801192995,1.0370205293091552,0.0,0,0,0
-92.14405702804842,1.1933881100916317,-90.11299246441956,0,0,1
-85.94437165018253,2.5593869545983354,0.0,0,0,0
-87.21116590652028,2.4270545944825246,-86.13216056732574,0,0,1
-99.57553661439832,90.74416677890382,-98.60284698563277,0,1,0
-86.45119027632396,1.730415690126727,-86.478223784195,0,0,1
-90.7274012740385,8.401274895570516,-87.33869472642809,1,0,0
-79.956134693202,2.243420260070331,0.0,0,0,0
-84.36978597743435,1.9794618869394545,0.0,0,0,0
-80.93273233493545,1.000983879671497,0.0,0,0,0
-101.16813996102108,81.63273376027695,-98.8513792881489,0,1,0
-89.6282070096562,8.989694549750212,-90.18578204355104,1,0,0
-86.1794197016615,1.7048252812488376,0.0,0,0,0
-92.50291758842825,60.8796536107363,-94.91419653928244,0,1,0
-103.51848343411032,17.454790419693538,-99.39943965092417,0,1,0
-92.29833992286834,30.768883562234112,-89.06310687930971,0,1,0
-81.81643202542821,6.433351330131048,-80.92731066712558,1,0,0
-97.09885721243973,7.03525418830694,-92.872081404627,1,0,0
-104.69931719236516,30.681391167471467,-109.55014224995024,0,1,0
-91.58478177990052,21.15030387255556,-89.19799732144777,0,1,0
-81.75848584068238,2.193639691264944,0.0,0,0,0
-84.41341129918486,1.914013421606224,0.0,0,0,0
-88.39035545593103,2.7234338057006133,0.0,0,0,0
-88.67530745444714,7.242883799345304,-86.01461630194177,1,0,0
-94.62172292578808,53.0761627487226,-97.98327107982814,0,1,0
-86.67442703191239,1.1442684358857913,-81.92498252980276,0,0,1
-90.79581309018704,1.6803443867836922,-89.38024127122097,0,0,1
-98.79787297535464,6.757943024118838,-100.38230597787876,1,0,0
-86.76762680908611,9.198221529027856,-90.83883458391286,1,0,0
-85.88188215178675,2.3635501884645223,-84.02437137432425,0,0,1
-93.07663512515693,5.684946816660987,-92.24222595901855,1,0,0
-95.60045340107904,36.66799954748948,-91.09893223216542,0,1,0
-101.650966433838,47.10103458053819,-104.56055637473784,0,1,0
-91.10272479910616,5.94483432855951,-87.8791069091852,1,0,0
-86.46903595583512,7.452572422112993,-89.88086059931781,1,0,0
-101.21809463525344,74.2389135361671,-98.07611993519686,0,1,0
-88.28699188436343,7.483958102727913,-90.67204001126537,1,0,0
-93.29634147961976,2.837491437033471,-90.10040014593304,0,0,1
-87.28784082961619,8.39856029868957,-85.43647270021415,1,0,0
-91.34613087203692,9.507166053171666,-90.9396673912804,1,0,0
-88.59523985371109,2.460318900955642,0.0,0,0,0
-87.72023166828176,2.0958578091408637,-86.34995113390578,0,0,1
-97.12860257644252,66.53061404328125,-98.57599738436164,0,1,0
-94.26395525814172,7.391300068983117,-98.51581602393064,1,0,0
-95.81361215418724,22.92387765222537,-98.22637109722515,0,1,0
-85.79788275708022,2.5141733328929408,0.0,0,0,0
-91.71713533221926,10.583479619125916,-90.52200348783242,0,1,0
-89.37181748765312,8.30750104492242,-94.33625272125126,1,0,0
-78.98183597946891,2.586176373158596,0.0,0,0,0
-91.68131483293782,1.8215460130904664,-92.24193884816798,0,0,1
-83.5558181209579,1.9413741504671007,0.0,0,0,0
-93.88217256902917,8.617467773764382,-97.41297292394168,1,0,0
-94.20121914892604,1.463955010508167,-93.6044931057154,0,0,1
-90.87860076303288,3.445351108372356,-89.77972301952228,1,0,0
-92.6466427897227,2.723562602789284,-90.50465868353808,0,0,1
-91.48356867577432,1.444792484938791,-91.65846659680338,0,0,1
-92.14516206607402,1.687993223945775,-96.46670384254854,0,0,1
-93.96009052123524,7.599569189311591,-93.4322394469358,1,0,0
-89.41536663732123,16.26749498938881,-87.80922166831593,0,1,0
-90.26251248215505,9.839882239701527,-88.99957238091478,1,0,0
-76.04085185177875,2.074217344718561,0.0,0,0,0
-83.7987334256728,1.4969075365689246,0.0,0,0,0
-91.72152623438348,5.6578399746584935,-96.41711490701658,1,0,0
-85.58890206299422,2.64768853923682,-83.36254660066403,0,0,1
-85.0491224598772,1.0851222994559613,0.0,0,0,0
-93.48603833661387,1.0891621425124816,-98.00502982386834,0,0,1
-83.16718061456818,1.378708099767606,0.0,0,0,0
-86.39602774479508,6.047552879774949,-82.77557064952344,1,0,0
-93.3314859760962,4.462052534144951,-90.33396836220138,1,0,0
-80.90153804047287,2.4746270329754894,-82.15906129082464,0,0,1
-89.23808029528368,7.344789823576242,-86.62679300463695,1,0,0
-92.66439138227318,5.296159217102849,-94.81914595503508,1,0,0
-86.65517585485225,8.863274931180587,-85.17137755988817,1,0,0
-88.00515483338016,1.3717693006751752,-87.77182696616252,0,0,1
-92.49313952877549,2.896908904821497,-96.2513819664183,0,0,1
-86.20593884438232,2.4309117022579194,-89.28298260141118,0,0,1
-81.41743951671042,2.6905305902494714,0.0,0,0,0
-88.67009362945397,7.445381442411895,-89.2433963951166,1,0,0
-87.49312962461701,6.061768572817715,-85.33295466991014,1,0,0
-85.47082813513181,3.6922636354974943,-84.51489353159026,1,0,0
-84.7528926336292,2.762910875939443,0.0,0,0,0
-84.42919603066433,1.6823430994747377,0.0,0,0,0
-92.17360267514212,8.113872633760264,-87.50140876436141,1,0,0
-87.52519156980372,2.1714978021416504,0.0,0,0,0
-93.01056180927408,7.824734966307031,-94.19708135805512,1,0,0
-96.9815229897796,10.54695507248528,-94.05446681846124,0,1,0
-91.6953428144805,1.7280898964412503,-95.84347306186903,0,0,1
-91.86259088086324,9.632987697582625,-87.07016451895188,1,0,0
-91.18042926910006,1.5189550402494132,-87.63688514417916,0,0,1
-92.08587072778585,25.025933630817576,-95.14775529992257,0,1,0
-93.30608734581924,18.96637157396873,-89.70441480499541,0,1,0
-80.33710338978204,1.9113951678117544,0.0,0,0,0
-88.59865487840122,2.8100084189027634,0.0,0,0,0
-94.0559633806478,1.521089177035184,-93.58281531318312,0,0,1
-94.40647206774256,98.03181038255713,-98.19531825929228,0,1,0
-93.58559471759143,4.703130059843284,-88.90040062419028,1,0,0
-95.02927046910465,2.154999119460265,-99.37495058368287,0,0,1
-93.9317397466444,2.933818642443505,-95.9096424189361,0,0,1
-85.03544597856965,1.711194057305321,0.0,0,0,0
-86.54480677578093,7.5350400652465135,-89.55861993576596,1,0,0
-88.9888294748029,4.735393233634342,-86.86070112206448,1,0,0
-94.15632167687652,4.965102001287738,-92.72604773742924,1,0,0
-87.67269071197386,2.679377216454349,0.0,0,0,0
-89.84014388950715,5.561364304063199,-87.17674088754228,1,0,0
-86.34718615337982,1.874208874684997,0.0,0,0,0
-100.33302433048064,73.43055904699463,-98.32231326094632,0,1,0
-95.3285479908541,50.20251528224438,-95.79911750319027,0,1,0
-87.58349890564484,1.716079163193966,0.0,0,0,0
-88.19833119847438,7.176174273398335,-85.62338463188574,1,0,0
-93.47684333682864,9.262020840595838,-93.17352097807417,1,0,0
-89.2126846756027,1.1655699377125162,-92.8350088903285,0,0,1
-92.80573028894504,1.5339925672862045,0.0,0,0,0
-87.45114631562126,1.726320300123381,-87.71012142194257,0,0,1
-84.98131644396098,2.1650772038691564,-82.16354281877925,0,0,1
-82.83684640286786,1.6617180534417415,0.0,0,0,0
-91.1348422696406,2.718140611459362,-87.02002807144703,0,0,1
-94.28346876108064,5.652322447339097,-89.49416853779583,1,0,0
-90.59869626926836,50.15996137735471,-95.04551679843344,0,1,0
-101.00766236264896,6.653241930303875,-102.84276922352151,1,0,0
-93.53844320440676,6.611257823952744,-89.74921665514486,1,0,0
-87.27589660527842,1.6386915578092498,-89.09045714281874,0,0,1
-93.3505210009632,2.718692965086852,-96.87515927475458,0,0,1
-85.21275435056647,2.342884742108181,0.0,0,0,0
-92.3262003847517,39.80712365658799,-87.40424338133286,0,1,0
-87.40612097123825,2.499023682240081,0.0,0,0,0
-85.23827232811249,29.70794828891892,-82.35534401575369,0,1,0
-90.07814215117683,22.155780607746514,-85.69554428813852,0,1,0
-78.95583591862317,2.163528978796908,0.0,0,0,0
-91.78618207769696,2.47028831877509,-95.5425280543752,0,0,1
-97.94779090504882,19.35579234494337,-93.64856031195336,0,1,0
-94.67976607984572,49.68844584989204,-90.30952928245358,0,1,0
-88.74045964987981,1.3661985394611622,0.0,0,0,0
-94.47764022556062,80.55831439332647,-99.17492438186645,0,1,0
-91.06187442751803,1.8183645618789697,0.0,0,0,0
-89.46012509468244,6.757922994672477,-92.06778775754417,1,0,0
-88.91199557633816,1.8523437691973328,0.0,0,0,0
-85.98014423203085,3.728088840340063,-90.12946995554697,1,0,0
-81.04178549158115,6.56797171658397,-76.63642813156231,1,0,0
-89.60499183500328,8.366924294601514,-90.44238322224751,1,0,0
-96.36745706497211,40.579549575761,-96.22318133268128,0,1,0
-98.30092072077956,47.3444903652093,-93.61230371721383,0,1,0
-85.27022689927703,1.029201244926075,-89.57409963985897,0,0,1
-86.57088789057464,3.3731524497603296,-88.40056545729848,1,0,0
-82.17642329161315,9.04705637633441,-83.59358143284328,1,0,0
-88.8688616460555,1.0437432444345047,0.0,0,0,0
-96.73660324986878,5.983722556551658,-100.1101291734354,1,0,0
-86.31538854063051,1.9156708033124743,0.0,0,0,0
-90.81474833635,8.577879855151057,-92.40282116406595,1,0,0
-92.23195790831048,99.61928218543292,-92.15164309318784,0,1,0
-93.2906182182082,54.48968265698622,-97.39759907922344,0,1,0
-83.66055030163807,2.6112318970647044,0.0,0,0,0
-83.41577626360153,8.69601086334111,-78.85109223791483,1,0,0
-95.36489248356597,9.545492920924207,-91.64307529879316,1,0,0
-90.19447701563412,4.955796510187943,-88.6165319351201,1,0,0
-83.38297553245377,2.7412069289841794,0.0,0,0,0
-93.41887822919398,7.0983480831397365,-94.12967576529032,1,0,0
-90.90067604004666,1.2472715757689938,-88.25175161747913,0,0,1
-79.5286140954538,2.3845594692702496,0.0,0,0,0
-89.1007882387031,2.5130821393893106,0.0,0,0,0
-84.25672338305579,2.693839123051077,0.0,0,0,0
-86.72940049628455,2.2073244524261586,0.0,0,0,0
-84.47255429714538,1.5779858811593075,0.0,0,0,0
-94.33522116064576,5.128696375795167,-92.69740776361924,1,0,0
-98.69216580016806,25.92944829156848,-97.17740640131802,0,1,0
-93.61292625190715,38.38562972886538,-91.72882127172784,0,1,0
-91.94140553601304,9.284467390589676,-92.08863463981136,1,0,0
-92.03456070499374,8.594861212809041,-89.1600400207305,1,0,0
-94.2359911658258,41.74727902050583,-97.20191273275212,0,1,0
-101.1383339722921,18.189717088305088,-101.50457293875236,0,1,0
-85.21841370879685,6.756668448361786,-87.05740836516654,1,0,0
-93.0628173308855,6.532825697684017,-92.37843134124088,1,0,0
-85.68877399178527,2.9485691332185184,0.0,0,0,0
-93.05900324433664,81.4997353432773,-96.87799937051734,0,1,0
-87.47016576046805,1.0913624257097876,0.0,0,0,0
-85.84512348072235,2.6629646436165064,0.0,0,0,0
-82.46158529339806,1.3415802839466184,0.0,0,0,0
-92.35197762667882,1.247116338009742,-96.69136486155452,0,0,1
-89.95055519730828,2.823837809620837,-91.14840341613854,0,0,1
-94.87975409444095,44.89967129408117,-90.85819236347676,0,1,0
-79.76509888107529,1.1106077960601115,0.0,0,0,0
-92.9322130478317,2.902321872982036,-96.5317873291641,0,0,1
-88.8644316705525,2.0329172266379865,-89.50174015518394,0,0,1
-89.9046519035677,2.564896074591318,0.0,0,0,0
-79.30083955782868,2.435575185376611,0.0,0,0,0
-97.37583489673258,52.70345686910627,-100.89158803670914,0,1,0
-87.33205706230254,2.089681611803609,0.0,0,0,0
-91.86702897429164,64.17845020699085,-93.01427019240316,0,1,0
-87.84986765492026,1.4909371184965954,0.0,0,0,0
-92.9794566692814,12.300590525740915,-89.45009909346426,0,1,0
-92.18071559970582,8.64081451938587,-93.83863270712236,1,0,0
-86.76172664780559,3.2606068274459625,-87.69296482431885,1,0,0
-83.6219788919254,2.304733567622003,0.0,0,0,0
-87.1211260712354,2.793171908776076,-84.46916759528844,0,0,1
-85.18092308405552,2.544602558080149,0.0,0,0,0
-88.16511632627623,3.9637874944302895,-89.91549088447591,1,0,0
-79.16773273129279,30.022915487069785,-83.17326913241105,0,1,0
-89.89493145423313,7.485149447960918,-94.59454125832733,1,0,0
-85.47291044169884,2.190552616232432,-88.65977490953733,0,0,1
-87.76263620785144,8.125339047127852,-83.59819476705094,1,0,0
-100.47771706137256,7.050676088442295,-97.88250539627232,1,0,0
-89.14597152513159,8.627568141443989,-90.41366866180488,1,0,0
-97.68227517799616,72.82790487084526,-99.12151347687518,0,1,0
-87.86361374528634,2.886253400698692,0.0,0,0,0
-94.16464239530632,1.8825177981517125,-91.47243225645332,0,0,1
-89.13850489706597,2.656584781547504,-87.9909461376047,0,0,1
-88.46404931261429,1.6907371127066386,-91.42143337178392,0,0,1
-94.31284396490204,1.1765430371278545,-91.47951867517163,0,0,1
-83.10138280404554,1.9545518754847395,0.0,0,0,0
-85.28787706861974,2.375302130898453,0.0,0,0,0
-90.45915294681238,2.6439507590384776,-91.42659569728588,0,0,1
-85.32882488388063,2.89813502447512,0.0,0,0,0
-91.29160247190843,10.809289155440675,-87.81391865740409,0,1,0
-84.4463858853496,1.0535685919926978,0.0,0,0,0
-88.09501572734928,4.629225099627833,-88.95040521031179,1,0,0
-89.9509831933155,7.348558867204085,-93.6192076032355,1,0,0
-85.95997718988615,4.928090056487601,-88.74379794654733,1,0,0
-82.72651925552182,1.897161909481119,0.0,0,0,0
-85.7493376794295,81.47236764027461,-84.98325113310207,0,1,0
-89.48669890397098,56.896193913317454,-87.094511812121,0,1,0
-82.44492748706297,1.349715538348436,0.0,0,0,0
-87.90860228662612,1.3662249546078504,-91.90287444505898,0,0,1
-96.26320760810842,2.390087102013142,-94.18224352984406,0,0,1
-95.79872399139694,8.623762475455514,-94.64768441181413,1,0,0
-90.67686510888198,9.082319256691386,-88.21376996495826,1,0,0
-87.19152570733029,6.022487580959339,-88.10066487287463,1,0,0
-82.59884513074034,2.6493153399223464,0.0,0,0,0
-91.60341909462942,64.370928671259,-87.7763088915455,0,1,0
-90.4484987706614,2.768796837022128,-91.79559214153188,0,0,1
-81.9654959762912,2.7842759533455377,0.0,0,0,0
-83.42948025955008,1.3792571713166928,0.0,0,0,0
-78.84546111083216,2.23887172275489,0.0,0,0,0
-85.16436996447071,1.4271102115596812,0.0,0,0,0
-91.72065803481982,1.6626519023596789,-92.00337188941972,0,0,1
-87.16809781085475,8.266509747125209,-87.22221073782896,1,0,0
-87.6481407125629,83.22613833762547,-83.83592959341199,0,1,0
-91.66788292011968,15.218117645351512,-94.6148717296345,0,1,0
-88.69488672040956,4.568273206216963,-91.91664446218309,1,0,0
-88.59854735273072,7.630881557581042,-88.83404662041983,1,0,0
-93.57570333552503,4.554762162755412,-88.57582230716928,1,0,0
-97.5884330949306,91.7923879969029,-96.7096727151536,0,1,0
-90.08513892298726,48.10432449151055,-87.49198143708217,0,1,0
-80.05541554338896,1.2777651892677662,0.0,0,0,0
-83.07347940896055,1.8362104027269697,0.0,0,0,0
-84.55344422164912,4.506391679590662,-83.49460665825202,1,0,0
-94.21112543499378,78.89635071728891,-91.5036427688104,0,1,0
-92.46338639991215,4.626745662163895,-88.53320547646129,1,0,0
-88.10513309820494,2.508565650773207,-87.82521190726796,0,0,1
-86.3403361705415,1.4091880397079355,0.0,0,0,0
-92.81265159817914,2.315242128592307,-92.31286821074649,0,0,1
-91.24154796339543,1.051058614826516,-87.51582722176789,0,0,1
-92.44705243081108,1.4407962208375191,-91.89881110973003,0,0,1
-90.45803834075886,2.612686656647007,-89.7440921126573,0,0,1
-90.50390601662544,7.390532303125831,-92.74340222128848,1,0,0
-94.12279779155068,8.300667654358335,-96.11644128609808,1,0,0
-87.09478800653577,1.803573149098944,0.0,0,0,0
-77.85886606942172,2.8703391784113226,0.0,0,0,0
-86.56612782140297,1.605356207370144,0.0,0,0,0
-88.07764524096193,6.56647247311133,-88.0077381233847,1,0,0
-87.81737431753902,4.4814006682152,-91.7711366797668,1,0,0
-77.27128528253546,1.7925310652353637,-74.0800420906634,0,0,1
-83.2436447070185,2.97203158400398,0.0,0,0,0
-83.43382293084221,8.217202190622722,-79.70655672559374,1,0,0
-90.13957080360372,4.1300159199849045,-95.1244093841716,1,0,0
-91.09254709791055,6.10439811283549,-87.29754084427127,1,0,0
-83.47723027086475,2.624836620605896,0.0,0,0,0
-90.34330151855012,14.108489395714418,-92.6168209611558,0,1,0
-85.30132846357239,2.981913282654334,0.0,0,0,0
-86.54723879935874,3.1814450490003843,-90.3080860763425,1,0,0
-90.38574788918623,4.791024627143741,-92.82804665182006,1,0,0
-85.80233149575521,1.0162863880822235,0.0,0,0,0
-90.4299918741457,3.423660424871919,-91.13203218937244,1,0,0
-91.80089259336278,2.2695121437246737,-90.25091810872183,0,0,1
-94.52697683048768,48.910751869236,-95.74201159628234,0,1,0
-86.36687266099159,9.050351824532877,-89.03537612698918,1,0,0
-101.4207804543384,43.86410183189607,-103.00580117386966,0,1,0
-89.80509121835956,5.8792673530718735,-92.9376362900082,1,0,0
-88.78242329838845,1.0943387420559605,-89.07089178277873,0,0,1
-86.4510968863601,1.4455264949236588,-84.67960878860826,0,0,1
-92.70895606039838,97.29321943251752,-97.69153078845986,0,1,0
-95.42116524761975,65.51952832060937,-90.77745661735256,0,1,0
-86.5437162622416,2.64682667805232,0.0,0,0,0
-94.22602588300472,76.48116757029638,-92.12201132384097,0,1,0
-88.74312269249016,1.370084649516489,-90.88807741376988,0,0,1
-93.3623233334582,98.63381559785996,-93.57577360233532,0,1,0
-83.39997449745391,91.16773584153236,-82.48689611231319,0,1,0
-83.85405257499214,2.9007487573825657,0.0,0,0,0
-101.44364678885862,47.34407479024955,-100.05259892519068,0,1,0
-83.7337025753585,2.625523712648632,0.0,0,0,0
-85.40183072996427,2.5432824835895547,-83.14657575154446,0,0,1
-96.43115065424789,16.144571936885985,-94.4777541709786,0,1,0
-91.30306284386424,1.0317128478234503,-95.39482420160886,0,0,1
-85.14391513605922,9.522429521683694,-89.49078755198128,1,0,0
-98.39183879212588,58.754020887791846,-96.22446595926336,0,1,0
-91.81345904537574,4.611041463232622,-93.7207188296106,1,0,0
-103.75551493364684,16.300807737235495,-103.8070607218418,0,1,0
-95.99124696311668,39.96016626298103,-92.87954791452093,0,1,0
-86.03561082198418,2.9486053301200563,-90.91332755573812,0,0,1
-94.54042736801242,2.3902587742229344,-95.50310226112792,0,0,1
-80.54282670563525,1.5038141975750152,0.0,0,0,0
-89.07465750814184,1.623119189315754,-85.41545036033686,0,0,1
-78.86451379548211,1.736986363000126,0.0,0,0,0
-91.8137173230439,2.5911108475966724,0.0,0,0,0
-86.89378802647215,8.32873046895212,-84.29109869145668,1,0,0
-95.24401480631325,32.82024048274826,-90.46124927330412,0,1,0
-85.22598459383603,1.8864425720911424,0.0,0,0,0
-87.75130528706728,2.101738743757875,-88.5392323229537,0,0,1
-80.53183968096491,1.644653875740889,0.0,0,0,0
-87.24243010242716,1.1963857518032193,-88.05828735455303,0,0,1
-102.3521031416301,14.915088599383925,-101.76054937903636,0,1,0
-95.44668884200382,6.0071022577921065,-93.95417852894576,1,0,0
-89.81532315389452,5.046386901825114,-85.42515718243304,1,0,0
-85.00959395492175,1.7629445633068588,0.0,0,0,0
-93.77504160834008,2.3935069199783707,-89.41306930785605,0,0,1
-97.46661886540454,56.80404820784672,-102.03561308563576,0,1,0
-81.20588478862322,2.758663679459904,0.0,0,0,0
-100.54676294782249,20.90313670366745,-95.83375399548322,0,1,0
-99.92154516512404,86.52992103974402,-101.04557502276576,0,1,0
-82.81160278127408,3.2913878275529065,-79.42821507109149,1,0,0
-101.5458683181965,95.99052144240878,-104.0334497963756,0,1,0
-90.3844920088725,28.971007900449617,-89.83575107115011,0,1,0
-80.9774517216622,2.2144121807235893,-80.25336344536537,0,0,1
-85.49051589041248,4.374417582536887,-90.43466895046218,1,0,0
-86.75601082759358,2.7609546872865325,-88.16926233522541,0,0,1
-81.08974273301847,1.929793996515229,0.0,0,0,0
-86.14712745133703,3.36746714057812,-81.64887196926607,1,0,0
-91.4531154649318,6.765868796267672,-94.43880740375936,1,0,0
-96.18209089205654,68.73437950290142,-93.13219256175776,0,1,0
-93.04513401744175,5.28583111283009,-97.38452726483324,1,0,0
-95.81169257047814,9.178330226951676,-100.60630092832083,1,0,0
-97.8689265734048,37.772378859400526,-97.7823927724147,0,1,0
-96.36311288305168,57.160110794432,-99.521930206095,0,1,0
-83.42384968436515,1.607125738228481,0.0,0,0,0
-97.6699739317204,99.13974838812024,-98.86701257112443,0,1,0
-87.30566827155481,1.592846206721633,-85.17830750451519,0,0,1
-91.61262819778985,2.708079874519747,-87.45815272658758,0,0,1
-92.47081045405456,83.1790858113146,-96.61639599446812,0,1,0
-98.61903721240066,85.00366534166405,-95.6973594729458,0,1,0
-91.53032670437938,1.1224287762737588,-94.63505653182284,0,0,1
-93.90603920752814,92.45138241200088,-93.44688356336847,0,1,0
-89.19151066836135,5.081856901319895,-92.26942528461348,1,0,0
-87.63893625131263,2.77038525086475,-89.78115674569571,0,0,1
-89.778077944899,3.092764409691284,-88.99612110555557,1,0,0
-90.5155704854724,7.435093206074903,-89.35140589596587,1,0,0
-85.52672763040789,1.7134112478199246,0.0,0,0,0
-87.14789124734052,77.88117768030675,-83.0457061443007,0,1,0
-98.15202794936548,5.645353835910569,-99.15401005214989,1,0,0
-93.30790455410263,2.343060054970357,-93.3116171803772,0,0,1
-86.1443240055988,6.866435725882642,-85.35911811010757,1,0,0
-97.8492668360236,30.510467850952573,-93.0170644845648,0,1,0
-105.02128004697794,12.31632912134867,-108.53220715709617,0,1,0
-98.30011934045518,5.729210527348216,-102.27874736893288,1,0,0
-84.73361140876465,3.084030615343728,-80.23487419218263,1,0,0
-88.48644980312562,1.1721506880636356,0.0,0,0,0
-90.8343604431036,3.906859817613665,-87.11662338905712,1,0,0
-84.21039031080375,1.3787688023747748,0.0,0,0,0
-87.33533179566152,2.5402714609668404,0.0,0,0,0
-93.05413830362173,2.97685541464096,-89.98945028827292,0,0,1
-103.75980518179946,87.71698788518083,-99.93928425246804,0,1,0
-97.22664199788196,55.86909946392736,-96.22236799438194,0,1,0
-93.61324249681716,2.3206572027149006,-92.35214132528613,0,0,1
-91.9853754812441,8.527105116665659,-91.78294676140855,1,0,0
-84.60911388178577,1.581886669520429,-89.387659245799,0,0,1
-83.5945694723733,1.7305073860042688,0.0,0,0,0
-91.7449767942423,3.875657552143744,-89.38616797728312,1,0,0
-90.71040201906644,7.475667336013778,-95.59710744596713,1,0,0
-85.22192336300321,1.0290361006485018,-86.00909011827181,0,0,1
-96.00963932281051,26.906863831610256,-98.21184400795812,0,1,0
-92.01531180649128,2.186795338426558,-91.40424255392762,0,0,1
-84.67311149231865,1.0038075334944383,0.0,0,0,0
-95.48656118602077,71.72249627855169,-100.16157491966749,0,1,0
-97.02452707133138,34.137583918665264,-94.23754089818952,0,1,0
-93.99716415935164,2.884749061791303,-97.47892644576436,0,0,1
-95.53542614986615,1.8222478748058213,-95.77893075107164,0,0,1
-82.23124048221207,2.7923582385622447,0.0,0,0,0
-91.04928468489322,2.665729363464414,-92.83851255207536,0,0,1
-96.432188743969,48.40204860468845,-93.90724018166443,0,1,0
-91.59037204324788,1.674143483818684,-87.33281455208412,0,0,1
-82.60073162358168,2.556458157046907,0.0,0,0,0
-86.93183524340715,1.5449066373653637,0.0,0,0,0
-86.10832679639994,6.167161635381236,-85.34041567033664,1,0,0
-95.3743826416724,7.240167517700494,-99.72687716164012,1,0,0
-83.11145906061321,6.832319144207572,-84.16828603409012,1,0,0
-82.7572275581481,5.429140140281179,-82.21215384172848,1,0,0
-83.20740855611962,1.0453376929962832,0.0,0,0,0
-85.52839041924456,1.078975188361061,-88.72091767661612,0,0,1
-90.01746182386212,5.328613950471495,-88.03731404366944,1,0,0
-90.74740055931314,2.1498175423952857,-91.1691526333728,0,0,1
-100.72240645197364,27.446579526334435,-105.67678674942384,0,1,0
-81.85312631759979,2.578517864999286,0.0,0,0,0
-96.34271421495306,6.132969361459994,-93.8829957292604,1,0,0
-92.89557318959854,6.766395085559796,-92.90652234202874,1,0,0
-92.4450398214176,6.474526339148596,-94.60944141062012,1,0,0
-91.79328801941526,8.768250365371845,-95.9262421772894,1,0,0
-89.03983398952593,50.77562674908757,-86.02187978328419,0,1,0
-86.26825296181491,1.64673304018272,0.0,0,0,0
-84.10690500577346,2.5358075645725413,0.0,0,0,0
-100.19197917007897,60.96670541596716,-99.5486029258195,0,1,0
